Customer_ID,Recency,Frequency,Monetary,Customer_Segment
1761,14,24,4719.86,VIP
1762,9,26,3678.19,VIP
1763,2,28,4302.9400000000005,VIP
1764,23,26,4388.12,VIP
1765,224,28,6105.38,VIP
1766,48,33,7151.48,VIP
1767,106,26,3183.56,VIP
1768,39,24,3072.46,VIP
1769,184,25,4349.28,VIP
1770,13,22,3421.5699999999997,VIP
1771,15,18,2625.69,VIP
1772,4,15,2533.13,VIP
1773,128,28,4395.72,VIP
1774,203,18,3998.37,VIP
1775,125,23,4796.92,VIP
1776,14,23,3545.5099999999998,VIP
1777,32,18,2105.62,VIP
1778,65,28,5364.91,VIP
1779,0,27,3900.25,VIP
1780,36,25,3966.01,VIP
1781,2,22,4944.53,VIP
1782,65,19,2213.87,VIP
1783,44,27,4846.7699999999995,VIP
1784,46,33,5470.47,VIP
1785,99,19,2409.56,VIP
1786,299,21,2197.58,VIP
1787,85,26,3032.5800000000004,VIP
1788,10,23,3631.89,VIP
1789,161,22,4992.54,VIP
1790,295,21,3270.47,VIP
1791,192,17,2180.95,VIP
1792,26,22,5354.45,VIP
1793,30,25,2865.37,VIP
1794,228,23,3712.7200000000003,VIP
1795,230,30,5954.74,VIP
1796,43,36,5506.26,VIP
1797,182,19,2924.6800000000003,VIP
1798,163,21,3163.79,VIP
1799,6,12,1579.72,VIP
1800,61,20,2726.06,VIP
1801,68,26,4397.09,VIP
1802,54,19,2339.34,VIP
1803,92,21,4257.5,VIP
1804,281,24,4506.17,VIP
1805,115,20,3035.93,VIP
1806,76,18,2056.93,VIP
1807,20,32,6055.02,VIP
1808,44,27,5276.32,VIP
1809,53,27,4237.19,VIP
1810,43,22,3627.5,VIP
1811,81,25,3573.42,VIP
1812,175,24,4678.95,VIP
1813,110,27,3003.73,VIP
1814,6,26,5442.01,VIP
1815,21,25,4401.83,VIP
1816,73,25,4226.55,VIP
1817,9,29,4882.39,VIP
1818,75,18,4229.03,VIP
1819,29,23,4113.41,VIP
1820,113,19,2851.89,VIP
1821,548,19,2074.23,VIP
1822,19,27,5054.8099999999995,VIP
1823,29,31,4834.92,VIP
1824,14,22,4937.68,VIP
1825,23,27,4671.19,VIP
1826,38,22,4425.14,VIP
1827,179,20,3969.54,VIP
1828,14,20,2745.03,VIP
1829,377,18,3118.23,VIP
1830,7,24,3988.84,VIP
1831,41,27,5043.68,VIP
1832,186,17,3177.17,VIP
1833,80,27,3641.53,VIP
1834,93,22,3518.75,VIP
1835,7,21,3418.08,VIP
1836,171,26,4794.61,VIP
1837,5,23,3199.58,VIP
1838,10,16,2954.71,VIP
1839,8,20,3184.2000000000003,VIP
1840,16,26,4455.69,VIP
1841,107,22,3121.32,VIP
1842,221,23,2940.77,VIP
1843,56,29,4399.06,VIP
1844,169,25,5637.95,VIP
1845,129,31,5810.38,VIP
1846,167,17,2952.0299999999997,VIP
1847,20,16,1739.1599999999999,VIP
1848,52,17,3485.71,VIP
1849,182,21,4403.44,VIP
1850,68,21,3213.19,VIP
1851,67,28,5995.24,VIP
1852,60,27,3844.26,VIP
1853,161,25,3615.1,VIP
1854,71,17,3281.91,VIP
1855,42,36,6145.8,VIP
1856,158,27,3336.43,VIP
1857,113,22,3197.31,VIP
1858,48,25,3122.61,VIP
1859,29,20,3955.48,VIP
1860,167,20,2643.49,VIP
1861,26,21,4621.95,VIP
1862,223,23,4587.82,VIP
1863,30,28,5974.9,VIP
1864,98,22,4197.14,VIP
1865,10,20,2864.2200000000003,VIP
1866,240,26,3182.61,VIP
1867,109,33,5171.53,VIP
1868,225,22,3366.83,VIP
1869,39,16,1635.19,VIP
1870,29,21,2775.47,VIP
1871,115,20,3337.71,VIP
1872,46,24,4655.41,VIP
1873,222,19,3184.84,VIP
1874,24,26,4914.96,VIP
1875,68,27,3930.63,VIP
1876,78,25,4478.54,VIP
1877,95,20,4287.21,VIP
1878,133,21,3296.1400000000003,VIP
1879,10,19,3486.94,VIP
1880,103,22,2638.55,VIP
1881,156,19,2520.27,VIP
1882,145,25,4352.16,VIP
1883,88,31,6937.99,VIP
1884,5,23,4362.05,VIP
1885,20,20,4249.77,VIP
1886,58,27,4954.66,VIP
1887,212,25,4638.87,VIP
1888,95,24,4319.35,VIP
1889,165,32,4455.84,VIP
1890,1,22,3837.49,VIP
1891,40,22,2958.08,VIP
1892,19,22,3147.4,VIP
1893,38,32,5648.42,VIP
1894,124,18,2181.94,VIP
1895,97,21,3686.88,VIP
1896,135,29,5216.75,VIP
1897,99,18,4987.69,VIP
1898,1,19,4143.98,VIP
1899,139,18,2957.07,VIP
1900,4,30,5336.58,VIP
1901,52,20,1935.93,VIP
1902,94,37,5652.86,VIP
1903,2,29,3350.92,VIP
1904,172,24,4877.46,VIP
1905,0,23,3384.29,VIP
1906,51,21,3005.98,VIP
1907,228,17,1827.86,VIP
1908,107,24,3906.2200000000003,VIP
1909,30,23,5204.98,VIP
1910,23,29,3383.91,VIP
1911,40,24,4427.62,VIP
1912,5,21,3558.79,VIP
1913,4,19,3093.58,VIP
1914,316,21,3966.75,VIP
1915,20,22,3532.58,VIP
1916,87,27,3054.36,VIP
1917,63,26,4508.54,VIP
1918,16,27,4257.06,VIP
1919,19,30,5148.9,VIP
1920,39,30,7314.360000000001,VIP
1921,189,17,2291.47,VIP
1922,14,19,3667.95,VIP
1923,51,34,5253.76,VIP
1924,272,26,3252.56,VIP
1925,81,31,4789.9800000000005,VIP
1926,98,24,3871.99,VIP
1927,60,19,3431.5299999999997,VIP
1928,40,21,5127.36,VIP
1929,10,20,3564.9,VIP
1930,150,22,3624.97,VIP
1931,80,39,5802.78,VIP
1932,48,34,6771.98,VIP
1933,56,21,3496.73,VIP
1934,84,22,3052.14,VIP
1935,149,15,2168.5,VIP
1936,88,22,4664.95,VIP
1937,3,27,4340.03,VIP
1938,12,21,2586.66,VIP
1939,148,22,3137.18,VIP
1940,11,23,4229.65,VIP
1941,91,16,3269.31,VIP
1942,67,26,4060.39,VIP
1943,96,22,3888.82,VIP
1944,33,24,4480.6,VIP
1945,143,17,2875.59,VIP
1946,50,33,7236.19,VIP
1947,53,28,4151.02,VIP
1948,49,24,4717.59,VIP
1949,45,25,3659.86,VIP
1950,1,33,5260.96,VIP
1951,1,31,5760.68,VIP
1952,42,29,5513.59,VIP
1953,67,29,4310.0,VIP
1954,172,32,4871.7699999999995,VIP
1955,189,18,2964.08,VIP
1956,37,21,3242.25,VIP
1957,62,27,5199.67,VIP
1958,69,26,2934.41,VIP
1959,188,28,4897.28,VIP
1960,71,17,1888.3899999999999,VIP
1961,105,26,5619.41,VIP
1962,27,21,3629.82,VIP
1963,17,23,3906.5,VIP
1964,15,15,1854.29,VIP
1965,214,14,1646.64,VIP
1966,16,24,3541.71,VIP
1967,40,22,2799.83,VIP
1968,29,20,4250.02,VIP
1969,6,25,3599.1600000000003,VIP
1970,39,30,6097.4,VIP
1971,103,23,3044.4,VIP
1972,30,22,2682.07,VIP
1973,103,21,3822.78,VIP
1974,156,31,4882.08,VIP
1975,219,17,4490.64,VIP
1976,45,19,2799.44,VIP
1977,1,31,5093.66,VIP
1978,44,26,4240.2,VIP
1979,69,19,4107.5,VIP
1980,4,21,3037.52,VIP
1981,154,24,4539.9,VIP
1982,194,23,4109.32,VIP
1983,43,29,4921.35,VIP
1984,41,24,4263.02,VIP
1985,12,20,3554.81,VIP
1986,151,30,6989.15,VIP
1987,107,31,4504.27,VIP
1988,231,28,4654.78,VIP
1989,1,28,5258.650000000001,VIP
1990,105,26,3879.52,VIP
1991,9,17,3166.0,VIP
1992,6,17,2557.5,VIP
1993,11,33,7415.25,VIP
1994,142,26,3387.87,VIP
1995,226,23,5035.74,VIP
1996,49,31,4844.389999999999,VIP
1997,84,23,5522.5,VIP
1998,22,21,4381.85,VIP
1999,120,25,3530.42,VIP
2000,335,14,1976.1799999999998,VIP
2001,82,32,4110.79,VIP
2002,6,27,4064.2400000000002,VIP
2003,219,20,3038.86,VIP
2004,40,26,4409.22,VIP
2005,3,30,4346.87,VIP
2006,32,24,2499.65,VIP
2007,82,21,2574.09,VIP
2008,69,26,5820.35,VIP
2009,58,28,3407.75,VIP
2010,12,20,4938.22,VIP
2011,49,36,6471.9,VIP
2012,214,23,3421.91,VIP
2013,10,22,3689.0200000000004,VIP
2014,16,23,2993.48,VIP
2015,51,31,6335.03,VIP
2016,31,17,3705.1099999999997,VIP
2017,69,29,4113.26,VIP
2018,164,29,7193.26,VIP
2019,29,24,4529.62,VIP
2020,197,13,3394.21,VIP
2021,2,24,4703.09,VIP
2022,48,23,4670.11,VIP
2023,46,27,4510.18,VIP
2024,79,22,4549.3,VIP
2025,0,18,3492.46,VIP
2026,19,24,3473.95,VIP
2027,51,22,4208.89,VIP
2028,39,23,4068.33,VIP
2029,99,26,4422.73,VIP
2030,67,29,4324.01,VIP
2031,12,26,4171.030000000001,VIP
2032,30,25,3363.03,VIP
2033,10,27,5614.4,VIP
2034,77,33,5947.84,VIP
2035,53,25,4866.23,VIP
2036,18,15,2132.51,VIP
2037,42,21,4694.68,VIP
2038,187,25,4743.19,VIP
2039,6,22,4282.24,VIP
2040,181,16,4188.51,VIP
2041,4,26,4790.62,VIP
2042,31,24,3074.66,VIP
2043,7,29,6648.76,VIP
2044,43,22,4744.0,VIP
2045,36,23,2402.47,VIP
2046,27,15,1733.96,VIP
2047,6,22,2683.72,VIP
2048,61,26,3966.34,VIP
2049,49,33,6133.02,VIP
2050,47,23,3568.0,VIP
2051,14,28,4711.63,VIP
2052,69,26,3193.17,VIP
2053,24,35,6263.91,VIP
2054,255,26,3219.48,VIP
2055,42,28,4435.6,VIP
2056,70,28,3471.03,VIP
2057,0,23,2607.27,VIP
2058,24,12,3138.38,VIP
2059,173,21,3277.39,VIP
2060,29,18,3550.5699999999997,VIP
2061,18,26,5318.59,VIP
2062,3,15,1851.64,VIP
2063,265,15,3431.6499999999996,VIP
2064,257,33,5366.77,VIP
2065,12,24,3790.35,VIP
2066,50,20,3372.0699999999997,VIP
2067,13,29,5166.73,VIP
2068,5,33,5786.39,VIP
2069,88,30,4697.69,VIP
2070,4,27,4971.46,VIP
2071,45,22,2030.84,VIP
2072,26,17,3030.1800000000003,VIP
2073,44,15,2861.92,VIP
2074,2,29,3777.37,VIP
2075,137,28,6439.9,VIP
2076,9,16,2301.2200000000003,VIP
2077,8,29,3361.43,VIP
2078,9,25,3544.5699999999997,VIP
2079,244,21,2362.22,VIP
2080,56,22,3156.92,VIP
2081,60,27,3328.62,VIP
2082,38,34,4919.17,VIP
2083,77,25,4697.5,VIP
2084,4,32,5033.8,VIP
2085,383,20,3512.34,VIP
2086,34,30,3697.78,VIP
2087,198,28,2793.37,VIP
2088,146,23,2844.15,VIP
2089,122,28,4343.17,VIP
2090,37,21,1897.83,VIP
2091,3,29,3895.91,VIP
2092,92,18,3405.71,VIP
2093,21,29,4378.8,VIP
2094,49,23,5176.49,VIP
2095,15,28,4337.35,VIP
2096,4,28,4152.12,VIP
2097,104,25,4057.89,VIP
2098,48,28,5379.5,VIP
2099,81,33,4517.58,VIP
2100,51,23,3595.79,VIP
2101,310,31,7016.55,VIP
2102,117,29,4739.13,VIP
2103,77,29,5065.08,VIP
2104,5,35,4904.37,VIP
2105,22,25,4425.71,VIP
2106,54,21,2805.5,VIP
2107,36,26,3614.6800000000003,VIP
2108,10,23,3481.57,VIP
2109,77,17,1878.37,VIP
2110,161,18,2724.63,VIP
2111,101,31,4426.3,VIP
2112,39,16,1930.68,VIP
2113,55,20,2316.0699999999997,VIP
2114,30,24,3239.1,VIP
2115,21,24,3781.27,VIP
2116,8,31,5033.37,VIP
2117,1,25,2596.32,VIP
2118,83,12,2122.68,VIP
2119,28,18,2333.5,VIP
2120,26,30,6907.2300000000005,VIP
2121,19,21,4623.82,VIP
2122,0,20,3826.71,VIP
2123,26,31,4445.13,VIP
2124,83,19,2119.25,VIP
2125,30,32,4099.02,VIP
2126,1,20,2355.91,VIP
2127,148,19,3627.4300000000003,VIP
2128,5,28,5099.96,VIP
2129,88,23,4068.38,VIP
2130,25,22,2898.51,VIP
2131,19,21,2907.89,VIP
2132,31,28,5346.55,VIP
2133,61,26,4121.35,VIP
2134,50,26,3416.86,VIP
2135,66,20,2954.63,VIP
2136,185,26,5294.12,VIP
2137,25,22,2425.08,VIP
2138,87,30,4030.4,VIP
2139,34,31,3073.37,VIP
2140,123,20,3297.68,VIP
2141,174,26,5332.03,VIP
2142,187,15,1419.04,VIP
2143,2,22,2607.5099999999998,VIP
2144,40,16,2173.16,VIP
2145,110,24,5168.37,VIP
2146,2,27,4582.52,VIP
2147,36,18,3153.79,VIP
2148,27,31,4178.6,VIP
2149,26,30,7256.01,VIP
2150,38,41,8361.75,VIP
2151,51,30,5311.39,VIP
2152,22,27,4589.36,VIP
2153,12,23,4687.58,VIP
2154,79,34,5069.03,VIP
2155,19,29,4579.07,VIP
2156,76,18,2875.1000000000004,VIP
2157,183,17,2953.29,VIP
2158,99,20,3867.5099999999998,VIP
2159,75,27,5104.67,VIP
2160,33,24,4246.58,VIP
2161,93,20,3225.0299999999997,VIP
2162,67,24,4321.47,VIP
2163,81,33,6270.99,VIP
2164,42,26,3810.04,VIP
2165,13,23,3176.6,VIP
2166,66,14,2424.35,VIP
2167,21,18,2833.11,VIP
2168,62,23,4029.4300000000003,VIP
2169,30,31,5119.4,VIP
2170,2,36,5705.16,VIP
2171,17,21,1845.31,VIP
2172,37,17,2828.48,VIP
2173,14,17,3934.58,VIP
2174,19,30,4355.72,VIP
2175,42,15,3736.81,VIP
2176,81,26,5731.04,VIP
2177,54,26,5618.57,VIP
2178,53,20,2881.1,VIP
2179,26,22,2069.81,VIP
2180,53,13,3080.13,VIP
2181,236,19,1791.6,VIP
2182,157,27,5601.33,VIP
2183,99,17,2710.35,VIP
2184,128,20,3145.79,VIP
2185,142,24,5240.28,VIP
2186,39,27,5334.57,VIP
2187,41,26,3931.73,VIP
2188,56,28,5077.24,VIP
2189,14,26,3815.37,VIP
2190,244,26,4443.95,VIP
2191,6,27,3189.9300000000003,VIP
2192,51,18,2256.6,VIP
2193,32,29,5041.63,VIP
2194,15,35,6884.14,VIP
2195,31,23,4252.09,VIP
2196,46,26,5510.23,VIP
2197,262,22,2407.39,VIP
2198,36,23,4308.15,VIP
2199,24,34,6070.04,VIP
2200,120,22,4441.88,VIP
2201,119,17,3433.9300000000003,VIP
2202,90,23,3336.45,VIP
2203,55,25,4420.82,VIP
2204,201,24,4315.78,VIP
2205,21,26,4516.67,VIP
2206,54,30,4439.62,VIP
2207,180,29,3995.01,VIP
2208,39,28,4191.349999999999,VIP
2209,69,21,3318.16,VIP
2210,131,24,2816.04,VIP
2211,1,27,3490.1800000000003,VIP
2212,179,26,3845.88,VIP
2213,233,20,3096.61,VIP
2214,122,24,3962.05,VIP
2215,41,26,5384.74,VIP
2216,51,27,3523.13,VIP
2217,228,21,4146.23,VIP
2218,91,25,2989.2200000000003,VIP
2219,72,25,3009.19,VIP
2220,162,24,4508.0,VIP
2221,151,30,5391.46,VIP
2222,64,21,2940.39,VIP
2223,13,25,4474.2,VIP
2224,42,29,6701.900000000001,VIP
2225,7,30,5519.31,VIP
2226,29,16,1711.42,VIP
2227,378,20,2184.9,VIP
2228,39,18,3869.94,VIP
2229,36,26,5267.87,VIP
2230,41,26,4627.46,VIP
2231,63,27,4209.15,VIP
2232,162,23,5043.51,VIP
2233,11,31,4745.51,VIP
2234,75,27,3856.0699999999997,VIP
2235,215,18,3579.22,VIP
2236,4,19,3116.1,VIP
2237,4,21,4794.97,VIP
2238,130,24,2959.21,VIP
2239,14,26,3929.8500000000004,VIP
2240,9,23,4027.64,VIP
2241,102,24,4801.36,VIP
2242,6,27,3836.86,VIP
2243,111,18,2610.98,VIP
2244,12,28,3866.31,VIP
2245,30,20,2994.5,VIP
2246,19,24,3222.07,VIP
2247,188,19,2611.56,VIP
2248,29,27,3767.72,VIP
2249,43,24,3511.65,VIP
2250,42,25,4871.16,VIP
2251,63,28,3454.61,VIP
2252,110,20,2546.34,VIP
2253,33,30,4782.81,VIP
2254,128,18,3535.28,VIP
2255,183,26,3881.91,VIP
2256,149,24,4817.13,VIP
2257,9,29,6261.94,VIP
2258,28,22,3211.71,VIP
2259,118,26,3814.85,VIP
2260,3,22,3685.45,VIP
2261,23,19,4309.45,VIP
2262,82,25,3816.77,VIP
2263,10,25,5278.89,VIP
2264,59,24,3074.44,VIP
2265,138,23,3554.73,VIP
2266,34,19,2934.7400000000002,VIP
2267,22,21,2041.78,VIP
2268,39,22,4066.55,VIP
2269,201,23,4528.1,VIP
2270,3,20,2941.4900000000002,VIP
2271,106,17,3275.52,VIP
2272,36,21,2778.36,VIP
2273,236,24,4772.52,VIP
2274,40,28,4393.81,VIP
2275,117,15,3717.01,VIP
2276,218,22,3275.7400000000002,VIP
2277,131,27,3056.55,VIP
2278,144,19,3165.96,VIP
2279,76,25,3474.0,VIP
2280,115,29,4541.49,VIP
2281,39,24,4065.89,VIP
2282,55,21,2919.7,VIP
2283,217,20,3656.61,VIP
2284,63,21,3995.42,VIP
2285,255,19,2510.65,VIP
2286,30,27,4552.3,VIP
2287,305,23,2063.79,VIP
2288,253,17,2277.64,VIP
2289,3,28,3867.62,VIP
2290,61,25,5031.22,VIP
2291,372,17,2195.87,VIP
2292,6,26,3200.41,VIP
2293,55,19,2921.5099999999998,VIP
2294,11,37,6028.81,VIP
2295,43,27,6385.28,VIP
2296,53,34,4882.52,VIP
2297,99,29,4811.29,VIP
2298,13,18,3009.06,VIP
2299,30,24,5312.06,VIP
2300,103,27,4963.82,VIP
2301,116,29,3414.15,VIP
2302,41,25,4296.36,VIP
2303,18,30,4304.09,VIP
2304,9,23,3938.4700000000003,VIP
2305,29,30,3879.48,VIP
2306,76,19,4156.15,VIP
2307,228,27,5116.35,VIP
2308,218,20,3581.66,VIP
2309,53,29,4091.92,VIP
2310,127,28,2990.3,VIP
2311,35,35,4972.39,VIP
2312,19,22,4015.32,VIP
2313,27,28,5067.17,VIP
2314,63,20,3250.98,VIP
2315,109,29,5679.110000000001,VIP
2316,11,26,4843.99,VIP
2317,45,24,4685.4,VIP
2318,5,24,4190.92,VIP
2319,22,27,4491.1,VIP
2320,416,30,5806.08,VIP
2321,96,26,3165.62,VIP
2322,72,19,2920.17,VIP
2323,67,24,4343.28,VIP
2324,27,29,4038.27,VIP
2325,128,26,4730.05,VIP
2326,45,24,3577.55,VIP
2327,92,22,4789.73,VIP
2328,30,24,3080.37,VIP
2329,263,22,5191.07,VIP
2330,33,25,2659.0,VIP
2331,9,30,4535.27,VIP
2332,18,22,2359.71,VIP
2333,70,28,4248.62,VIP
2334,15,29,5252.32,VIP
2335,60,25,4447.429999999999,VIP
2336,84,18,3036.08,VIP
2337,146,24,4715.400000000001,VIP
2338,52,23,3422.92,VIP
2339,11,31,5770.92,VIP
2340,22,30,3301.16,VIP
2341,10,28,4315.01,VIP
2342,27,28,6199.58,VIP
2343,43,22,3625.55,VIP
2344,9,30,4326.15,VIP
2345,229,21,4750.96,VIP
2346,79,16,2023.3,VIP
2347,280,20,3561.08,VIP
2348,91,25,4215.51,VIP
2349,30,33,5627.25,VIP
2350,41,11,1734.1100000000001,VIP
2351,152,23,4106.83,VIP
2352,315,20,2745.31,VIP
2353,406,23,3806.18,VIP
2354,71,24,3617.49,VIP
2355,27,30,5608.7,VIP
2356,47,32,6471.39,VIP
2357,56,28,4478.25,VIP
2358,107,20,2256.02,VIP
2359,179,17,2673.95,VIP
2360,275,33,4992.65,VIP
2361,45,23,4958.73,VIP
2362,267,23,4633.18,VIP
2363,72,22,4033.68,VIP
2364,113,18,3437.08,VIP
2365,111,20,2866.78,VIP
2366,424,28,5400.82,VIP
2367,16,25,3771.04,VIP
2368,32,28,3678.75,VIP
2369,31,24,3544.17,VIP
2370,127,25,4479.64,VIP
2371,15,20,3799.5,VIP
2372,61,25,4191.59,VIP
2373,356,24,3353.4,VIP
2374,133,24,4334.82,VIP
2375,168,18,2700.46,VIP
2376,18,27,4610.11,VIP
2377,6,22,3427.51,VIP
2378,54,18,2534.18,VIP
2379,13,24,2880.23,VIP
2380,56,13,1504.18,VIP
2381,68,27,3967.36,VIP
2382,52,27,5259.12,VIP
2383,20,25,3834.15,VIP
2384,168,30,5154.25,VIP
2385,69,22,4209.3,VIP
2386,133,26,2428.1,VIP
2387,51,28,3878.64,VIP
2388,32,21,5152.54,VIP
2389,107,27,3512.59,VIP
2390,29,17,2593.47,VIP
2391,6,25,3859.9,VIP
2392,2,17,2845.36,VIP
2393,84,28,6799.46,VIP
2394,141,30,4737.4800000000005,VIP
2395,181,27,4661.94,VIP
2396,43,14,1745.79,VIP
2397,30,24,4067.87,VIP
2398,23,26,4375.8,VIP
2399,200,18,3513.13,VIP
2400,134,18,1914.06,VIP
2401,4,29,4021.23,VIP
2402,24,20,2910.13,VIP
2403,73,27,5272.33,VIP
2404,242,27,4612.58,VIP
2405,222,22,5348.69,VIP
2406,62,22,3522.44,VIP
2407,63,22,3975.15,VIP
2408,130,25,3699.17,VIP
2409,71,24,3811.91,VIP
2410,14,32,6374.2,VIP
2411,34,27,3856.37,VIP
2412,137,24,3698.16,VIP
2413,53,28,5001.3,VIP
2414,102,23,3503.77,VIP
2415,73,22,3072.37,VIP
2416,16,18,2509.5699999999997,VIP
2417,106,27,5583.32,VIP
2418,52,26,4210.44,VIP
2419,19,19,1706.25,VIP
2420,165,26,4053.09,VIP
2421,33,17,2533.89,VIP
2422,3,25,4539.41,VIP
2423,25,32,5862.02,VIP
2424,3,29,4792.91,VIP
2425,93,30,4467.27,VIP
2426,161,23,3048.59,VIP
2427,9,23,3443.1,VIP
2428,85,23,4322.0199999999995,VIP
2429,0,19,3127.21,VIP
2430,17,20,3169.58,VIP
2431,45,19,4244.57,VIP
2432,48,24,5534.16,VIP
2433,99,18,3646.88,VIP
2434,35,32,6210.11,VIP
2435,47,30,4772.27,VIP
2436,14,19,2677.06,VIP
2437,44,22,4075.86,VIP
2438,87,29,4361.81,VIP
2439,142,23,3214.42,VIP
2440,0,24,3776.79,VIP
2441,9,15,2737.01,VIP
2442,25,21,2752.04,VIP
2443,48,25,5097.2,VIP
2444,340,16,2528.55,VIP
2445,27,28,5578.28,VIP
2446,53,31,6120.72,VIP
2447,15,20,3739.28,VIP
2448,56,24,4305.36,VIP
2449,68,18,3540.1400000000003,VIP
2450,104,30,4173.14,VIP
2451,9,21,2979.0,VIP
2452,25,26,4381.62,VIP
2453,34,28,4779.04,VIP
2454,0,18,1873.48,VIP
2455,39,28,5548.51,VIP
2456,20,29,4975.65,VIP
2457,24,22,3691.25,VIP
2458,182,10,1861.42,Regular
2459,173,26,4393.34,VIP
2460,48,30,4395.16,VIP
2461,62,29,3702.57,VIP
2462,131,25,3857.63,VIP
2463,88,28,3941.63,VIP
2464,60,20,4402.1,VIP
2465,42,29,6423.05,VIP
2466,30,22,2911.87,VIP
2467,35,25,5477.0,VIP
2468,225,30,4367.89,VIP
2469,147,22,4014.85,VIP
2470,52,26,3030.33,VIP
2471,19,32,5099.63,VIP
2472,143,23,2810.9900000000002,VIP
2473,288,23,2658.96,VIP
2474,107,26,4221.79,VIP
2475,29,19,3078.91,VIP
2476,180,20,4010.37,VIP
2477,58,22,2240.2,VIP
2478,23,22,2861.82,VIP
2479,58,23,3971.94,VIP
2480,91,29,5188.8,VIP
2481,23,20,2377.73,VIP
2482,96,27,3839.48,VIP
2483,4,23,3351.17,VIP
2484,13,27,5328.88,VIP
2485,8,26,4213.61,VIP
2486,63,16,3025.37,VIP
2487,0,23,2983.75,VIP
2488,26,22,3728.52,VIP
2489,8,28,4867.59,VIP
2490,17,19,3251.33,VIP
2491,120,24,3921.4,VIP
2492,24,30,4139.38,VIP
2493,1,33,5970.78,VIP
2494,330,21,3452.42,VIP
2495,40,28,3630.67,VIP
2496,13,25,4564.42,VIP
2497,139,32,5464.87,VIP
2498,33,22,3350.84,VIP
2499,26,13,2309.99,VIP
2500,130,25,3291.5099999999998,VIP
2501,27,35,6356.13,VIP
2502,110,25,3789.58,VIP
2503,3,35,4538.09,VIP
2504,167,17,2164.0699999999997,VIP
2505,24,28,4414.57,VIP
2506,4,36,5033.01,VIP
2507,18,21,5236.01,VIP
2508,150,24,4591.84,VIP
2509,32,23,3322.5,VIP
2510,4,22,3188.1,VIP
2511,60,19,3372.88,VIP
2512,152,23,5214.74,VIP
2513,80,20,2359.23,VIP
2514,85,30,4647.11,VIP
2515,175,16,3001.87,VIP
2516,125,22,4384.7300000000005,VIP
2517,112,28,4097.64,VIP
2518,123,29,4886.6,VIP
2519,1,32,5102.91,VIP
2520,89,25,4939.46,VIP
2521,73,21,3338.14,VIP
2522,45,27,3608.06,VIP
2523,84,36,6002.39,VIP
2524,5,30,5619.52,VIP
2525,85,34,6578.26,VIP
2526,9,29,5692.2,VIP
2527,90,24,4655.29,VIP
2528,50,25,3214.39,VIP
2529,16,25,3526.92,VIP
2530,343,19,2901.6,VIP
2531,234,24,4363.67,VIP
2532,37,21,3517.4900000000002,VIP
2533,39,31,4262.8,VIP
2534,12,31,4135.72,VIP
2535,2,31,5856.0,VIP
2536,1,31,4776.45,VIP
2537,128,25,3357.15,VIP
2538,4,27,4894.18,VIP
2539,3,17,2938.45,VIP
2540,0,17,2513.85,VIP
2541,38,36,5359.35,VIP
2542,85,22,3961.06,VIP
2543,92,33,4647.86,VIP
2544,33,20,3426.01,VIP
2545,7,27,3818.45,VIP
2546,177,21,4616.32,VIP
2547,173,31,5940.37,VIP
2548,5,28,4521.35,VIP
2549,171,22,3683.95,VIP
2550,28,23,2460.2400000000002,VIP
2551,5,29,5011.77,VIP
2552,12,21,2674.17,VIP
2553,2,23,4044.69,VIP
2554,2,23,4737.05,VIP
2555,52,15,1562.04,VIP
2556,81,21,4345.22,VIP
2557,26,26,4749.3,VIP
2558,55,30,3419.79,VIP
2559,100,27,4782.54,VIP
2560,40,17,2572.06,VIP
2561,107,27,5897.42,VIP
2562,151,31,6382.06,VIP
2563,92,22,2440.08,VIP
2564,49,25,4883.72,VIP
2565,25,21,2933.86,VIP
2566,126,22,4619.6900000000005,VIP
2567,5,16,2709.69,VIP
2568,133,20,4130.27,VIP
2569,30,20,2895.24,VIP
2570,21,26,4728.889999999999,VIP
2571,50,16,3178.65,VIP
2572,43,20,3875.12,VIP
2573,56,27,4313.13,VIP
2574,147,19,3126.91,VIP
2575,162,32,4951.13,VIP
2576,75,21,3998.92,VIP
2577,43,25,3824.93,VIP
2578,118,31,5550.360000000001,VIP
2579,36,19,3337.96,VIP
2580,57,26,3912.8,VIP
2581,56,30,4636.89,VIP
2582,38,24,4497.34,VIP
2583,7,21,3777.55,VIP
2584,20,23,3548.38,VIP
2585,59,28,3534.69,VIP
2586,74,25,4891.28,VIP
2587,83,23,5166.43,VIP
2588,17,21,4560.0599999999995,VIP
2589,147,27,4641.18,VIP
2590,68,21,2072.83,VIP
2591,31,21,3165.87,VIP
2592,7,20,3676.32,VIP
2593,48,24,4769.29,VIP
2594,22,26,3298.12,VIP
2595,28,22,3185.81,VIP
2596,23,21,4127.33,VIP
2597,152,13,2028.9,VIP
2598,183,25,3674.45,VIP
2599,88,30,5636.02,VIP
2600,28,29,5465.4400000000005,VIP
2601,86,15,2968.55,VIP
2602,31,28,5005.5199999999995,VIP
2603,266,12,3808.17,VIP
2604,55,27,5770.92,VIP
2605,137,24,3932.76,VIP
2606,11,23,4200.39,VIP
2607,89,22,2817.24,VIP
2608,180,20,4790.12,VIP
2609,8,32,5454.19,VIP
2610,155,28,4541.71,VIP
2611,87,25,5398.26,VIP
2612,16,21,3093.03,VIP
2613,36,19,2295.9,VIP
2614,17,29,6437.85,VIP
2615,131,24,3094.3,VIP
