Customer_ID,Gender,Age_Group,City,Loyalty_Member
1627,Female,26-35,Jeddah,No
1628,Female,26-35,Abha,No
1629,Male,18-25,Riyadh,Yes
1630,Male,46-60,Khobar,No
1631,Male,18-25,Abha,No
1632,Female,26-35,Jeddah,No
1633,Male,60+,Jeddah,Yes
1634,Female,46-60,Tabuk,Yes
1635,Male,26-35,Khobar,No
1636,Female,46-60,Abha,Yes
1637,Female,26-35,Qassim,Yes
1638,Female,26-35,Abha,Yes
1639,Female,26-35,Riyadh,No
1640,Female,26-35,Qassim,No
1641,Male,36-45,Qassim,No
1642,Male,18-25,Tabuk,Yes
1643,Female,46-60,Khobar,No
1644,Female,60+,Mecca,Yes
1645,Male,60+,Riyadh,Yes
1646,Female,26-35,Tabuk,No
1647,Male,18-25,Mecca,No
1648,Female,46-60,Medina,Yes
1649,Male,60+,Dammam,No
1650,Male,60+,Tabuk,No
1651,Female,26-35,Jeddah,No
1652,Female,26-35,Mecca,Yes
1653,Female,18-25,Dammam,No
1654,Female,36-45,Abha,No
1655,Female,60+,Mecca,No
1656,Female,26-35,Medina,No
1657,Male,60+,Tabuk,Yes
1658,Male,26-35,Riyadh,Yes
1659,Male,18-25,Tabuk,No
1660,Male,46-60,Abha,Yes
1661,Female,18-25,Tabuk,No
1662,Female,46-60,Tabuk,Yes
1663,Male,18-25,Medina,Yes
1664,Male,36-45,Dammam,Yes
1665,Female,60+,Qassim,Yes
1666,Male,60+,Qassim,Yes
1667,Female,18-25,Khobar,No
1668,Male,36-45,Riyadh,No
1669,Male,46-60,Medina,Yes
1670,Female,26-35,Riyadh,Yes
1671,Female,46-60,Tabuk,No
1672,Male,,Riyadh,No
1673,Female,60+,Dammam,Yes
1674,Male,36-45,Medina,Yes
1675,Male,60+,Qassim,No
1676,Male,46-60,Mecca,Yes
1677,Male,46-60,Jeddah,Yes
1678,Male,26-35,Abha,No
1679,Female,26-35,Jeddah,No
1680,Female,46-60,Mecca,Yes
1681,Female,18-25,Medina,Yes
1682,Female,46-60,Abha,No
1683,Female,60+,Qassim,No
1684,Male,46-60,Medina,Yes
1685,Female,46-60,Jeddah,Yes
1686,Female,46-60,Khobar,Yes
1687,Female,60+,Hail,Yes
1688,Female,46-60,Abha,Yes
1689,Female,36-45,Dammam,Yes
1690,Female,26-35,Hail,No
1691,Female,60+,Riyadh,Yes
1692,Male,60+,Jeddah,No
1693,Female,18-25,Tabuk,No
1694,Female,36-45,Qassim,Yes
1695,Male,18-25,Tabuk,Yes
1696,Male,46-60,Riyadh,Yes
1697,Female,36-45,Medina,No
1698,Female,60+,Mecca,No
1699,Male,26-35,Dammam,Yes
1700,Female,18-25,Abha,Yes
1701,Male,46-60,Jeddah,Yes
1702,Male,46-60,Tabuk,No
1703,Female,36-45,Qassim,No
1704,Female,36-45,Jeddah,Yes
1705,Male,18-25,Khobar,Yes
1706,Male,26-35,Riyadh,Yes
1707,Female,26-35,Khobar,No
1708,Male,18-25,Mecca,No
1709,Male,46-60,Abha,Yes
1710,Male,26-35,Dammam,No
1711,Female,46-60,Riyadh,No
1712,Male,26-35,Mecca,No
1713,Male,36-45,Riyadh,Yes
1714,Female,46-60,Tabuk,No
1715,Male,46-60,Abha,No
1716,Female,26-35,Riyadh,Yes
1717,Female,60+,Medina,Yes
1718,Female,46-60,Tabuk,Yes
1719,Female,60+,Medina,No
1720,Female,18-25,Dammam,No
1721,Male,46-60,Medina,No
1722,Male,60+,Khobar,No
1723,Female,26-35,Mecca,No
1724,Female,36-45,Tabuk,Yes
1725,Male,36-45,Jeddah,No
1726,Male,26-35,Khobar,Yes
1727,Female,18-25,Abha,No
1728,Female,26-35,Khobar,Yes
1729,Male,36-45,Mecca,No
1730,Male,26-35,Hail,Yes
1731,Male,36-45,Abha,Yes
1732,Male,18-25,Hail,Yes
1733,Female,36-45,Medina,No
1734,Male,60+,Mecca,Yes
1735,Male,,Tabuk,No
1736,Male,18-25,Qassim,Yes
1737,Male,60+,Jeddah,Yes
1738,Male,26-35,Medina,Yes
1739,Female,46-60,Hail,No
1740,Male,26-35,Medina,No
1741,Male,18-25,Khobar,No
1742,Female,18-25,Khobar,No
1743,Female,36-45,Hail,Yes
1744,Male,36-45,Medina,No
1745,Female,26-35,Dammam,No
1746,Male,26-35,Abha,No
1747,Female,46-60,Hail,No
1748,Male,46-60,Dammam,Yes
1749,Male,18-25,Medina,No
1750,Female,26-35,Abha,Yes
1751,Female,18-25,Dammam,Yes
1752,Female,46-60,Abha,No
1753,Female,36-45,Riyadh,No
1754,Male,46-60,Tabuk,Yes
1755,Female,36-45,Abha,Yes
1756,Female,18-25,Riyadh,No
1757,Female,26-35,Hail,No
1758,Male,18-25,Hail,No
1759,Female,26-35,Riyadh,Yes
1760,Female,26-35,Mecca,No
1761,Male,18-25,Medina,No
1762,Female,18-25,Riyadh,Yes
1763,Female,36-45,Qassim,Yes
1764,Female,36-45,Khobar,Yes
1765,Female,36-45,Mecca,Yes
1766,Female,60+,Khobar,Yes
1767,Female,60+,Qassim,Yes
1768,Female,46-60,Jeddah,Yes
1769,Female,46-60,Jeddah,Yes
1770,Male,46-60,Dammam,No
1771,Male,46-60,Jeddah,No
1772,Female,60+,Hail,No
1773,Female,60+,Tabuk,No
1774,Female,46-60,Abha,Yes
1775,Male,60+,Dammam,No
1776,Female,26-35,Hail,Yes
1777,Male,46-60,Tabuk,Yes
1778,Male,60+,Medina,Yes
1779,Female,18-25,Jeddah,No
1780,Female,18-25,Hail,Yes
1781,Male,36-45,Mecca,No
1782,Female,36-45,Tabuk,Yes
1783,Male,26-35,Qassim,No
1784,Male,36-45,Mecca,Yes
1785,Male,46-60,Riyadh,Yes
1786,Female,18-25,Riyadh,No
1787,Female,60+,Mecca,No
1788,Female,46-60,Tabuk,Yes
1789,Male,60+,Tabuk,No
1790,Female,26-35,Medina,Yes
1791,Female,46-60,Khobar,No
1792,Female,60+,Riyadh,No
1793,Female,18-25,Dammam,Yes
1794,Female,60+,Jeddah,Yes
1795,Male,60+,Hail,Yes
1796,Male,46-60,Hail,Yes
1797,Male,60+,Dammam,Yes
1798,Female,26-35,Khobar,No
1799,Male,60+,Qassim,No
1800,Female,60+,Riyadh,No
1801,Male,36-45,Abha,Yes
1802,Female,18-25,Hail,No
1803,Female,36-45,Jeddah,Yes
1804,Male,60+,Dammam,No
1805,Male,26-35,Mecca,Yes
1806,Male,36-45,Abha,Yes
1807,Male,60+,Medina,Yes
1808,Male,18-25,Mecca,No
1809,Male,36-45,Dammam,No
1810,Female,36-45,Abha,Yes
1811,Male,26-35,Khobar,Yes
1812,Female,60+,Hail,No
1813,Male,36-45,Riyadh,No
1814,Female,60+,Abha,Yes
1815,Female,18-25,Abha,Yes
1816,Male,36-45,Hail,Yes
1817,Male,60+,Dammam,No
1818,Female,46-60,Jeddah,Yes
1819,Male,36-45,Hail,Yes
1820,Male,60+,Abha,No
1821,Male,18-25,Tabuk,No
1822,Male,18-25,Riyadh,No
1823,Female,60+,Mecca,No
1824,Female,26-35,Qassim,No
1825,Male,26-35,Hail,Yes
1826,Female,18-25,Abha,Yes
1827,Male,60+,Mecca,No
1828,Male,60+,Hail,No
1829,Female,36-45,Tabuk,No
1830,Male,36-45,Medina,Yes
1831,Female,60+,Medina,Yes
1832,Male,18-25,Qassim,No
1833,Male,18-25,Dammam,No
1834,Female,46-60,Hail,Yes
1835,Male,60+,Riyadh,No
1836,Male,36-45,Abha,No
1837,Female,26-35,Riyadh,Yes
1838,Female,36-45,Khobar,No
1839,Male,26-35,Riyadh,No
1840,Female,26-35,Jeddah,No
1841,Male,26-35,Tabuk,No
1842,Male,36-45,Tabuk,Yes
1843,Male,26-35,Abha,Yes
1844,Female,60+,Hail,No
1845,Male,60+,Khobar,Yes
1846,Male,60+,Dammam,Yes
1847,Male,36-45,Qassim,Yes
1848,Female,26-35,Riyadh,No
1849,Female,18-25,Abha,Yes
1850,Female,46-60,Abha,No
1851,Male,60+,Tabuk,No
1852,Female,60+,Riyadh,Yes
1853,Male,36-45,Abha,No
1854,Female,18-25,Abha,Yes
1855,Female,18-25,Qassim,Yes
1856,Male,46-60,Jeddah,Yes
1857,Male,26-35,Medina,No
1858,Male,18-25,Riyadh,No
1859,Female,18-25,Qassim,No
1860,Female,26-35,Jeddah,No
1861,Male,36-45,Riyadh,No
1862,Male,18-25,Qassim,No
1863,Male,46-60,Qassim,Yes
1864,Male,18-25,Riyadh,No
1865,Female,18-25,Dammam,Yes
1866,Female,18-25,Mecca,No
1867,Male,18-25,Riyadh,Yes
1868,Female,46-60,Abha,Yes
1869,Female,26-35,Qassim,Yes
1870,Female,46-60,Tabuk,No
1871,Male,36-45,Riyadh,No
1872,Female,60+,Khobar,Yes
1873,Male,18-25,Qassim,Yes
1874,Male,60+,Dammam,No
1875,Female,46-60,Tabuk,No
1876,Male,26-35,Dammam,Yes
1877,Male,26-35,Mecca,No
1878,Female,36-45,Qassim,Yes
1879,Male,46-60,Mecca,No
1880,Female,36-45,Riyadh,Yes
1881,Male,26-35,Hail,Yes
1882,Female,36-45,Khobar,Yes
1883,Male,18-25,Medina,Yes
1884,Female,46-60,Qassim,No
1885,Female,60+,Mecca,No
1886,Female,26-35,Jeddah,No
1887,Male,,Khobar,Yes
1888,Male,26-35,Tabuk,Yes
1889,Male,46-60,Medina,No
1890,Male,46-60,Dammam,Yes
1891,Female,18-25,Jeddah,No
1892,Male,60+,Jeddah,Yes
1893,Female,46-60,Khobar,No
1894,Male,18-25,Khobar,Yes
1895,Female,26-35,Khobar,No
1896,Male,36-45,Hail,Yes
1897,Male,26-35,Riyadh,Yes
1898,Female,18-25,Riyadh,Yes
1899,Female,18-25,Medina,Yes
1900,Female,46-60,Khobar,No
1901,Female,26-35,Hail,No
1902,Male,18-25,Dammam,Yes
1903,Male,26-35,Hail,No
1904,Female,36-45,Qassim,No
1905,Male,18-25,Qassim,Yes
1906,Female,26-35,Medina,Yes
1907,Male,36-45,Dammam,No
1908,Male,18-25,Tabuk,Yes
1909,Male,60+,Abha,No
1910,Female,60+,Tabuk,Yes
1911,Female,36-45,Hail,No
1912,Female,46-60,Mecca,No
1913,Male,26-35,Khobar,Yes
1914,Female,26-35,Abha,Yes
1915,Female,46-60,Abha,Yes
1916,Female,36-45,Hail,Yes
1917,Male,18-25,Mecca,No
1918,Female,26-35,Qassim,Yes
1919,Female,60+,Qassim,No
1920,Female,46-60,Tabuk,No
1921,Female,36-45,Tabuk,No
1922,Female,46-60,Riyadh,Yes
1923,Female,26-35,Mecca,Yes
1924,Female,18-25,Mecca,Yes
1925,Female,26-35,Jeddah,Yes
1926,Male,36-45,Riyadh,Yes
1927,Female,26-35,Medina,No
1928,Female,36-45,Khobar,Yes
1929,Female,18-25,Mecca,No
1930,Female,46-60,Abha,Yes
1931,Female,60+,Dammam,No
1932,Male,26-35,Khobar,No
1933,Male,60+,Qassim,No
1934,Female,36-45,Jeddah,No
1935,Male,46-60,Abha,Yes
1936,Female,46-60,Hail,Yes
1937,Female,26-35,Qassim,Yes
1938,Female,18-25,Tabuk,No
1939,Female,26-35,Abha,No
1940,Female,60+,Mecca,No
1941,Male,60+,Riyadh,Yes
1942,Male,36-45,Qassim,No
1943,Female,26-35,Abha,Yes
1944,Female,26-35,Tabuk,Yes
1945,Female,60+,Tabuk,No
1946,Male,26-35,Jeddah,Yes
1947,Male,60+,Tabuk,Yes
1948,Male,26-35,Jeddah,No
1949,Female,26-35,Khobar,No
1950,Male,46-60,Riyadh,No
1951,Male,26-35,Medina,No
1952,Female,26-35,Jeddah,Yes
1953,Female,46-60,Jeddah,No
1954,Male,26-35,Khobar,No
1955,Female,46-60,Dammam,No
1956,Male,60+,Tabuk,No
1957,Male,18-25,Dammam,No
1958,Male,46-60,Qassim,Yes
1959,Female,60+,Tabuk,No
1960,Female,60+,Riyadh,Yes
1961,Female,46-60,Medina,No
1962,Female,60+,Dammam,No
1963,Male,26-35,Qassim,No
1964,Female,46-60,Dammam,Yes
1965,Female,18-25,Khobar,Yes
1966,Female,60+,Mecca,Yes
1967,Male,,Abha,Yes
1968,Female,18-25,Jeddah,No
1969,Female,46-60,Dammam,No
1970,Male,60+,Riyadh,No
1971,Male,18-25,Tabuk,No
1972,Female,46-60,Khobar,No
1973,Male,18-25,Mecca,Yes
1974,Male,36-45,Tabuk,No
1975,Female,18-25,Jeddah,Yes
1976,Female,26-35,Tabuk,No
1977,Male,26-35,Riyadh,Yes
1978,Male,36-45,Jeddah,No
1979,Male,18-25,Riyadh,No
1980,Male,46-60,Medina,Yes
1981,Male,18-25,Hail,Yes
1982,Female,18-25,Hail,Yes
1983,Female,36-45,Tabuk,Yes
1984,Male,18-25,Abha,Yes
1985,Male,36-45,Khobar,Yes
1986,Male,18-25,Abha,Yes
1987,Male,36-45,Khobar,Yes
1988,Male,18-25,Dammam,Yes
1989,Male,46-60,Hail,Yes
1990,Female,36-45,Hail,Yes
1991,Male,60+,Abha,No
1992,Male,26-35,Khobar,Yes
1993,Female,36-45,Dammam,Yes
1994,Female,36-45,Riyadh,No
1995,Male,46-60,Khobar,Yes
1996,Female,60+,Medina,Yes
1997,Male,26-35,Abha,No
1998,Female,18-25,Hail,Yes
1999,Female,18-25,Qassim,No
2000,Female,26-35,Medina,Yes
2001,Female,46-60,Jeddah,No
2002,Male,60+,Qassim,No
2003,Female,60+,Khobar,Yes
2004,Male,18-25,Qassim,Yes
2005,Female,26-35,Abha,Yes
2006,Male,18-25,Dammam,No
2007,Female,36-45,Khobar,Yes
2008,Female,26-35,Riyadh,Yes
2009,Female,36-45,Dammam,No
2010,Female,18-25,Hail,No
2011,Female,18-25,Khobar,No
2012,Female,26-35,Khobar,Yes
2013,Male,26-35,Qassim,No
2014,Female,26-35,Tabuk,Yes
2015,Male,46-60,Jeddah,Yes
2016,Male,26-35,Khobar,Yes
2017,Male,26-35,Qassim,Yes
2018,Male,60+,Jeddah,No
2019,Female,36-45,Dammam,Yes
2020,Male,46-60,Dammam,Yes
2021,Female,36-45,Qassim,No
2022,Male,36-45,Tabuk,Yes
2023,Female,46-60,Abha,Yes
2024,Female,46-60,Abha,No
2025,Male,46-60,Riyadh,No
2026,Female,18-25,Mecca,Yes
2027,Male,36-45,Abha,No
2028,Female,46-60,Mecca,No
2029,Female,18-25,Medina,Yes
2030,Female,26-35,Dammam,Yes
2031,Male,18-25,Hail,No
2032,Female,46-60,Abha,No
2033,Female,46-60,Tabuk,No
2034,Male,46-60,Riyadh,Yes
2035,Female,60+,Dammam,Yes
2036,Female,36-45,Medina,No
2037,Female,18-25,Abha,No
2038,Male,26-35,Tabuk,Yes
2039,Female,18-25,Dammam,No
2040,Female,26-35,Mecca,Yes
2041,Male,18-25,Jeddah,Yes
2042,Female,46-60,Qassim,Yes
2043,Male,46-60,Dammam,No
2044,Female,36-45,Hail,No
2045,Female,46-60,Jeddah,Yes
2046,Female,26-35,Mecca,Yes
2047,Female,36-45,Riyadh,Yes
2048,Female,18-25,Jeddah,Yes
2049,Female,60+,Abha,No
2050,Female,26-35,Dammam,No
2051,Male,26-35,Khobar,No
2052,Male,60+,Jeddah,No
2053,Male,26-35,Khobar,Yes
2054,Male,26-35,Mecca,No
2055,Female,60+,Jeddah,Yes
2056,Male,,Jeddah,No
2057,Male,36-45,Jeddah,No
2058,Male,60+,Khobar,No
2059,Female,18-25,Riyadh,Yes
2060,Female,18-25,Qassim,Yes
2061,Male,26-35,Hail,Yes
2062,Female,60+,Hail,No
2063,Female,46-60,Medina,No
2064,Female,36-45,Medina,No
2065,Male,36-45,Abha,No
2066,Male,36-45,Medina,Yes
2067,Male,46-60,Abha,Yes
2068,Male,60+,Jeddah,No
2069,Male,36-45,Tabuk,No
2070,Female,26-35,Riyadh,No
2071,Male,36-45,Riyadh,No
2072,Female,26-35,Qassim,No
2073,Female,60+,Jeddah,No
2074,Female,46-60,Jeddah,No
2075,Female,60+,Khobar,Yes
2076,Male,26-35,Tabuk,Yes
2077,Female,60+,Tabuk,Yes
2078,Female,18-25,Tabuk,Yes
2079,Male,26-35,Dammam,Yes
2080,Male,46-60,Riyadh,Yes
2081,Female,46-60,Mecca,Yes
2082,Female,46-60,Jeddah,Yes
2083,Female,18-25,Medina,Yes
2084,Male,36-45,Abha,No
2085,Female,26-35,Khobar,No
2086,Male,36-45,Jeddah,Yes
2087,Male,36-45,Qassim,Yes
2088,Male,60+,Medina,Yes
2089,Female,46-60,Qassim,Yes
2090,Female,18-25,Qassim,Yes
2091,Female,46-60,Medina,No
2092,Male,60+,Qassim,Yes
2093,Male,46-60,Riyadh,No
2094,Female,26-35,Mecca,Yes
2095,Female,46-60,Dammam,No
2096,Male,18-25,Qassim,No
2097,Female,60+,Jeddah,No
2098,Female,26-35,Tabuk,No
2099,Female,18-25,Medina,Yes
2100,Male,26-35,Riyadh,Yes
2101,Female,46-60,Mecca,Yes
2102,Male,60+,Abha,No
2103,Female,46-60,Medina,No
2104,Female,18-25,Hail,No
2105,Female,26-35,Hail,No
2106,Male,26-35,Medina,Yes
2107,Female,46-60,Dammam,Yes
2108,Female,46-60,Mecca,Yes
2109,Male,26-35,Khobar,Yes
2110,Female,60+,Jeddah,Yes
2111,Female,46-60,Dammam,Yes
2112,Male,36-45,Tabuk,Yes
2113,Male,18-25,Hail,No
2114,Female,26-35,Abha,Yes
2115,Male,18-25,Khobar,No
2116,Female,36-45,Qassim,Yes
2117,Female,18-25,Tabuk,No
2118,Female,46-60,Medina,Yes
2119,Male,18-25,Jeddah,Yes
2120,Female,60+,Khobar,Yes
2121,Female,36-45,Jeddah,Yes
2122,Female,46-60,Abha,No
2123,Male,18-25,Medina,Yes
2124,Male,46-60,Riyadh,No
2125,Female,18-25,Hail,Yes
2126,Male,18-25,Dammam,Yes
2127,Male,60+,Tabuk,No
2128,Male,18-25,Dammam,Yes
2129,Male,18-25,Hail,No
2130,Male,18-25,Jeddah,No
2131,Female,60+,Dammam,No
2132,Male,26-35,Mecca,Yes
2133,Female,60+,Tabuk,Yes
2134,Female,36-45,Hail,No
2135,Male,18-25,Riyadh,Yes
2136,Male,26-35,Dammam,No
2137,Male,26-35,Qassim,Yes
2138,Female,36-45,Dammam,No
2139,Male,60+,Mecca,No
2140,Female,26-35,Abha,No
2141,Male,36-45,Abha,Yes
2142,Male,18-25,Mecca,Yes
2143,Female,60+,Hail,Yes
2144,Female,26-35,Medina,No
2145,Female,18-25,Qassim,Yes
2146,Male,36-45,Jeddah,Yes
2147,Female,18-25,Medina,Yes
2148,Female,36-45,Mecca,Yes
2149,Male,36-45,Riyadh,Yes
2150,Female,26-35,Abha,Yes
2151,Male,26-35,Hail,No
2152,Female,18-25,Hail,No
2153,Female,60+,Mecca,Yes
2154,Male,26-35,Medina,No
2155,Male,36-45,Hail,No
2156,Female,60+,Dammam,No
2157,Male,60+,Dammam,Yes
2158,Male,46-60,Qassim,No
2159,Male,36-45,Khobar,No
2160,Female,26-35,Tabuk,No
2161,Female,60+,Mecca,No
2162,Female,60+,Khobar,No
2163,Male,36-45,Abha,No
2164,Male,18-25,Jeddah,Yes
2165,Male,26-35,Qassim,Yes
2166,Male,36-45,Hail,No
2167,Male,46-60,Hail,Yes
2168,Female,46-60,Hail,Yes
2169,Female,18-25,Qassim,Yes
2170,Male,46-60,Hail,No
2171,Male,60+,Qassim,Yes
2172,Female,26-35,Hail,Yes
2173,Male,18-25,Medina,Yes
2174,Female,18-25,Abha,No
2175,Female,26-35,Medina,Yes
2176,Female,26-35,Hail,Yes
2177,Female,36-45,Tabuk,No
2178,Female,26-35,Riyadh,No
2179,Male,36-45,Hail,Yes
2180,Female,60+,Tabuk,Yes
2181,Female,18-25,Qassim,No
2182,Female,36-45,Medina,Yes
2183,Male,36-45,Dammam,No
2184,Female,18-25,Jeddah,No
2185,Female,26-35,Jeddah,Yes
2186,Female,18-25,Tabuk,Yes
2187,Male,36-45,Khobar,No
2188,Female,36-45,Mecca,No
2189,Female,26-35,Hail,No
2190,Male,46-60,Tabuk,Yes
2191,Male,36-45,Abha,Yes
2192,Female,26-35,Jeddah,Yes
2193,Female,18-25,Dammam,No
2194,Female,36-45,Riyadh,Yes
2195,Male,46-60,Mecca,Yes
2196,Female,46-60,Hail,No
2197,Male,36-45,Abha,No
2198,Male,18-25,Jeddah,Yes
2199,Male,26-35,Medina,Yes
2200,Male,18-25,Medina,No
2201,Male,46-60,Tabuk,No
2202,Female,46-60,Jeddah,No
2203,Male,60+,Dammam,Yes
2204,Male,36-45,Jeddah,No
2205,Male,46-60,Khobar,No
2206,Male,60+,Qassim,Yes
2207,Male,60+,Dammam,Yes
2208,Male,26-35,Abha,Yes
2209,Female,26-35,Dammam,No
2210,Male,60+,Khobar,Yes
2211,Male,46-60,Abha,No
2212,Male,26-35,Medina,No
2213,Female,18-25,Hail,No
2214,Male,36-45,Jeddah,No
2215,Female,36-45,Medina,No
2216,Male,36-45,Riyadh,Yes
2217,Male,18-25,Riyadh,No
2218,Male,36-45,Tabuk,No
2219,Male,46-60,Dammam,No
2220,Female,36-45,Medina,No
2221,Male,18-25,Riyadh,Yes
2222,Female,36-45,Medina,No
2223,Male,36-45,Khobar,No
2224,Male,18-25,Dammam,Yes
2225,Male,60+,Khobar,Yes
2226,Female,18-25,Jeddah,No
2227,Female,46-60,Khobar,Yes
2228,Male,26-35,Khobar,No
2229,Female,60+,Medina,No
2230,Female,18-25,Abha,Yes
2231,Female,46-60,Hail,Yes
2232,Male,60+,Mecca,Yes
2233,Female,18-25,Qassim,Yes
2234,Male,46-60,Tabuk,Yes
2235,Male,46-60,Hail,No
2236,Female,46-60,Qassim,No
2237,Male,26-35,Riyadh,Yes
2238,Male,60+,Riyadh,No
2239,Female,36-45,Khobar,No
2240,Female,60+,Jeddah,Yes
2241,Male,18-25,Hail,Yes
2242,Female,18-25,Dammam,No
2243,Male,36-45,Riyadh,Yes
2244,Male,60+,Jeddah,Yes
2245,Female,60+,Medina,No
2246,Male,60+,Mecca,Yes
2247,Female,60+,Mecca,No
2248,Male,18-25,Medina,Yes
2249,Female,26-35,Mecca,Yes
2250,Male,46-60,Mecca,Yes
2251,Female,26-35,Medina,No
2252,Male,60+,Abha,Yes
2253,Female,26-35,Abha,No
2254,Male,46-60,Jeddah,No
2255,Male,46-60,Dammam,Yes
2256,Male,60+,Tabuk,Yes
2257,Female,18-25,Mecca,Yes
2258,Male,46-60,Qassim,Yes
2259,Male,26-35,Jeddah,No
2260,Male,46-60,Abha,Yes
2261,Male,18-25,Qassim,Yes
2262,Female,46-60,Riyadh,Yes
2263,Male,18-25,Dammam,Yes
2264,Male,36-45,Dammam,Yes
2265,Male,18-25,Hail,No
2266,Male,26-35,Dammam,No
2267,Female,26-35,Mecca,No
2268,Female,26-35,Khobar,Yes
2269,Female,60+,Jeddah,Yes
2270,Male,18-25,Hail,No
2271,Male,60+,Abha,Yes
2272,Male,26-35,Riyadh,Yes
2273,Female,46-60,Dammam,No
2274,Female,26-35,Abha,Yes
2275,Female,26-35,Jeddah,Yes
2276,Male,36-45,Medina,Yes
2277,Female,18-25,Medina,Yes
2278,Male,60+,Dammam,Yes
2279,Female,60+,Medina,Yes
2280,Female,26-35,Mecca,No
2281,Female,18-25,Mecca,No
2282,Female,36-45,Jeddah,Yes
2283,Male,26-35,Medina,Yes
2284,Female,46-60,Tabuk,Yes
2285,Male,60+,Abha,No
2286,Male,18-25,Medina,Yes
2287,Male,46-60,Medina,No
2288,Female,46-60,Tabuk,No
2289,Female,26-35,Khobar,No
2290,Female,60+,Tabuk,No
2291,Male,46-60,Jeddah,No
2292,Male,18-25,Khobar,No
2293,Male,26-35,Riyadh,No
2294,Female,26-35,Jeddah,Yes
2295,Female,36-45,Dammam,No
2296,Female,26-35,Hail,No
2297,Male,26-35,Khobar,Yes
2298,Male,18-25,Dammam,No
2299,Male,46-60,Medina,Yes
2300,Male,60+,Jeddah,No
2301,Male,18-25,Dammam,No
2302,Male,18-25,Khobar,Yes
2303,Male,60+,Abha,Yes
2304,Male,46-60,Dammam,No
2305,Female,46-60,Medina,No
2306,Male,36-45,Jeddah,Yes
2307,Male,18-25,Qassim,Yes
2308,Male,18-25,Abha,No
2309,Female,60+,Mecca,No
2310,Male,46-60,Dammam,No
2311,Male,60+,Abha,Yes
2312,Male,46-60,Qassim,Yes
2313,Male,46-60,Dammam,Yes
2314,Female,46-60,Medina,No
2315,Female,26-35,Riyadh,No
2316,Female,26-35,Mecca,Yes
2317,Male,18-25,Medina,No
2318,Male,26-35,Mecca,Yes
2319,Male,18-25,Khobar,Yes
2320,Female,26-35,Hail,Yes
2321,Male,26-35,Mecca,Yes
2322,Male,60+,Tabuk,Yes
2323,Male,36-45,Jeddah,No
2324,Male,36-45,Mecca,No
2325,Male,36-45,Abha,No
2326,Male,18-25,Medina,No
2327,Male,60+,Dammam,Yes
2328,Female,46-60,Qassim,Yes
2329,Female,26-35,Dammam,No
2330,Male,18-25,Khobar,Yes
2331,Male,26-35,Hail,No
2332,Female,26-35,Medina,No
2333,Female,60+,Abha,Yes
2334,Female,26-35,Khobar,Yes
2335,Male,60+,Tabuk,Yes
2336,Male,26-35,Mecca,Yes
2337,Female,18-25,Tabuk,No
2338,Male,36-45,Dammam,Yes
2339,Female,60+,Medina,No
2340,Male,18-25,Dammam,No
2341,Female,46-60,Mecca,No
2342,Male,18-25,Qassim,No
2343,Male,36-45,Mecca,No
2344,Female,60+,Dammam,No
2345,Female,60+,Qassim,No
2346,Female,18-25,Abha,No
2347,Female,18-25,Qassim,Yes
2348,Male,60+,Riyadh,Yes
2349,Male,36-45,Abha,Yes
2350,Female,18-25,Khobar,No
2351,Female,18-25,Medina,No
2352,Female,60+,Tabuk,Yes
2353,Male,26-35,Jeddah,No
2354,Female,,Abha,No
2355,Male,36-45,Medina,No
2356,Male,46-60,Jeddah,No
2357,Female,18-25,Hail,Yes
2358,Female,26-35,Khobar,No
2359,Male,60+,Abha,Yes
2360,Female,46-60,Tabuk,Yes
2361,Male,26-35,Riyadh,No
2362,Female,36-45,Dammam,Yes
2363,Male,18-25,Mecca,No
2364,Male,36-45,Tabuk,No
2365,Male,36-45,Dammam,Yes
2366,Male,46-60,Medina,No
2367,Male,26-35,Medina,No
2368,Female,46-60,Hail,Yes
2369,Female,36-45,Qassim,No
2370,Male,60+,Qassim,Yes
2371,Male,60+,Qassim,Yes
2372,Female,36-45,Riyadh,Yes
2373,Female,26-35,Tabuk,No
2374,Male,46-60,Mecca,Yes
2375,Female,26-35,Tabuk,Yes
2376,Male,26-35,Khobar,No
2377,Male,60+,Abha,Yes
2378,Female,26-35,Khobar,Yes
2379,Female,36-45,Riyadh,No
2380,Female,60+,Jeddah,No
2381,Female,46-60,Abha,No
2382,Female,60+,Abha,No
2383,Male,26-35,Tabuk,No
2384,Female,26-35,Hail,Yes
2385,Female,46-60,Mecca,No
2386,Female,60+,Jeddah,Yes
2387,Male,18-25,Riyadh,No
2388,Male,46-60,Qassim,Yes
2389,Female,60+,Qassim,Yes
2390,Female,46-60,Khobar,Yes
2391,Female,60+,Abha,Yes
2392,Male,46-60,Jeddah,No
2393,Female,46-60,Abha,Yes
2394,Female,26-35,Hail,No
2395,Female,36-45,Mecca,No
2396,Male,18-25,Abha,Yes
2397,Male,18-25,Dammam,No
2398,Female,36-45,Dammam,No
2399,Male,60+,Abha,Yes
2400,Female,18-25,Qassim,No
2401,Male,46-60,Dammam,No
2402,Female,60+,Dammam,No
2403,Male,18-25,Dammam,Yes
2404,Female,36-45,Hail,Yes
2405,Female,26-35,Jeddah,Yes
2406,Male,46-60,Riyadh,Yes
2407,Male,60+,Hail,Yes
2408,Female,18-25,Dammam,No
2409,Female,26-35,Khobar,Yes
2410,Female,26-35,Hail,Yes
